Date,AAPL,MSFT,GOOG,AMZN,DB
2010-04-26,34.120841999999996,25.072773,264.102264,147.110001,59.828354000000004
2010-04-27,33.17635,24.863229999999998,262.820618,142.020004,56.181084
2010-04-28,33.120644,24.911583,262.885193,139.350006,56.990677000000005
2010-04-29,34.011971,24.984119,264.28109700000005,141.729996,58.331832999999996
2010-04-30,33.056076000000004,24.613388,261.151459,137.100006,56.164722
2010-05-03,33.722031,24.871284,263.585632,137.490005,56.696278
2010-05-04,32.75095,24.282953,251.54892,129.830002,54.013977000000004
2010-05-05,32.41037,24.057289,253.232971,130.929993,52.345721999999995
2010-05-06,31.177212,23.356125,247.72380099999998,128.71000700000002,48.314091
2010-05-07,29.861755,22.735546,244.976669,124.980003,48.371334000000004
2010-05-10,32.15715,23.323887,259.13955699999997,131.28999299999998,53.605091
2010-05-11,32.477467,23.275524,252.880264,130.46000700000002,52.541985
2010-05-12,33.182682,23.726858,251.062088,133.869995,53.179843999999996
2010-05-13,32.710423,23.565668,253.789352,131.470001,51.429813
2010-05-14,32.135639000000005,23.315821,252.12516800000003,128.529999,49.777908000000004
2010-05-17,32.186283,23.323887,252.34375,128.91000400000001,50.080486
2010-05-18,31.95079,23.153868,247.574768,126.279999,48.363167
2010-05-19,31.441815999999996,22.862420999999998,245.61749300000002,124.589996,49.442619
2010-05-20,30.102320000000002,21.947605,235.970245,119.709999,47.839787
2010-05-21,30.679644,21.729013000000002,234.499802,122.720001,49.221817
2010-05-24,31.241777000000003,21.267563,237.0383,122.120003,47.422722
2010-05-25,31.046803000000004,21.105642,236.993591,124.860001,48.076935
2010-05-26,30.906260999999997,20.247492,236.198761,123.209999,46.776688
2010-05-27,32.076126,21.048973,243.645325,126.699997,50.726524
2010-05-28,32.52306,20.887058,241.24592599999997,125.459999,49.492447
2010-06-01,33.023148,20.959919,239.626465,123.239998,48.013577000000005
2010-06-02,33.418171,21.421381,245.090927,126.309998,49.409363
2010-06-03,33.313095000000004,21.745207,251.16639700000002,128.759995,49.110264
2010-06-04,32.406574,20.878965,247.748627,122.769997,45.969742
2010-06-07,31.771010999999998,20.474173,241.191284,122.010002,45.105671
2010-06-08,31.567166999999998,20.328453,240.823669,118.839996,46.302067
2010-06-09,30.791069,20.069387,235.478439,117.910004,46.094359999999995
2010-06-10,31.716557,20.239399,241.931473,123.209999,47.930489
2010-06-11,32.096385999999995,20.773712,242.671661,123.029999,48.678238
2010-06-14,32.193871,20.644184,240.03381299999998,123.83000200000001,48.503757
2010-06-15,32.878819,21.518526,247.38598599999997,126.839996,51.370117
2010-06-16,33.835978999999995,21.308039,249.015396,126.900002,51.203953000000006
2010-06-17,34.420906,21.348515,248.42424,125.889999,51.735683
2010-06-18,34.699448,21.405188,248.39939900000002,125.83000200000001,51.494743
2010-06-21,34.205673,21.008492999999998,242.70146200000002,122.550003,51.029476
2010-06-22,34.671589000000004,20.862772,241.553925,122.309998,49.808155
2010-06-23,34.306957000000004,20.490368,239.46749900000003,121.449997,49.874621999999995
2010-06-24,34.057541,20.239399,236.01495400000002,118.33000200000001,48.561916
2010-06-25,33.766338,19.858895999999998,234.812775,121.0,49.010563
2010-06-28,33.968918,19.680792,234.51470899999998,117.800003,49.02718
2010-06-29,32.433163,18.87122,225.662277,108.610001,46.493156
2010-06-30,31.845707,18.628342,221.03736899999998,109.260002,46.659321000000006
2010-07-01,31.459551,18.749784,218.32501200000002,110.959999,47.539993
2010-07-02,31.264568,18.838832999999997,216.86450200000002,109.139999,46.941803
2010-07-06,31.478537,19.284101,216.62605299999998,110.059998,47.656315
2010-07-07,32.749683000000005,19.672697,223.64540099999996,113.43,50.697146999999994
2010-07-08,32.676254,19.761745,226.80485499999998,116.220001,52.159405
2010-07-09,32.869972,19.648405,232.23454300000003,117.260002,52.317261
2010-07-12,32.574965999999996,20.101772,236.377594,119.510002,51.710762
2010-07-13,31.879879,20.344646,243.019394,123.650002,53.098243999999994
2010-07-14,31.997627,20.59561,244.08247400000002,123.300003,53.264407999999996
2010-07-15,31.835569,20.652281,245.41381800000002,122.059998,53.081627000000005
2010-07-16,31.639339,20.150343,228.31999199999998,118.489998,50.871624
2010-07-19,31.09239,20.425601999999998,231.58377099999998,119.940002,51.029476
2010-07-20,31.891277000000002,20.627995000000002,239.23898300000002,120.099998,51.419968
2010-07-21,32.188808,20.336548,237.20719900000003,117.43,50.19865
2010-07-22,32.793995,20.919439,240.83857700000002,120.07,53.397339
2010-07-23,32.910472999999996,20.895153,243.446609,118.870003,53.621662
2010-07-26,32.826927000000005,21.129932,242.905136,118.400002,54.984221999999995
2010-07-27,33.434635,21.178504999999998,244.72331200000002,117.129997,56.546177
2010-07-28,33.039615999999995,21.008492999999998,240.610062,117.129997,57.210846
2010-07-29,32.678779999999996,21.073259,240.92799399999998,116.860001,58.174603000000005
2010-07-30,32.569897,20.895153,240.858444,117.889999,58.357388
2010-08-02,33.152297999999995,21.316135,243.620483,120.07,60.442764000000004
2010-08-03,33.162422,21.178504999999998,243.33235200000001,122.41999799999999,61.406521
2010-08-04,33.295364,20.830382999999998,251.52407799999997,127.58000200000001,61.20711899999999
2010-08-05,33.133308,20.538944,252.408325,127.83000200000001,61.639153
2010-08-06,32.929466,20.684664,248.49379,128.320007,61.888408999999996
2010-08-09,33.139645,20.733238,251.042206,128.830002,61.655766
2010-08-10,32.843369,20.296060999999998,250.227509,130.0,60.667091000000006
2010-08-11,31.67605,20.126064000000003,244.281189,125.889999,57.16099200000001
2010-08-12,31.878626,19.826515,244.41531400000002,126.559998,56.488021999999994
2010-08-13,31.538038,19.753656,241.60360699999998,124.690002,55.773509999999995
2010-08-16,31.353193,19.834608,241.226059,126.07,55.532574
2010-08-17,31.901409,20.111335999999998,243.675125,128.860001,56.330162
2010-08-18,32.040668,20.200863000000002,239.517166,129.649994,56.172309999999996
2010-08-19,31.636803000000004,19.891582,232.472992,127.57,54.568813
2010-08-20,31.606419,19.720663000000002,229.517212,127.760002,53.95399499999999
2010-08-23,31.120234999999997,19.761362,230.535583,126.599998,53.605042000000005
2010-08-24,30.377045000000003,19.566027,224.23655699999998,124.529999,52.799141000000006
2010-08-25,30.75181,19.614857,225.841125,126.849998,52.923767000000005
2010-08-26,30.421366,19.386967000000002,224.032883,124.860001,52.176018
2010-08-27,30.591021,19.476496,227.93252599999997,126.639999,53.272713
2010-08-30,30.702431,19.240465,224.882355,123.790001,51.943394
2010-08-31,30.778406,19.102102,223.555984,124.83000200000001,52.076324
2010-09-01,31.693772999999997,19.452082,228.677673,132.490005,53.912453
2010-09-02,31.926731,19.484636,230.09346000000002,135.21000700000002,52.807453
2010-09-03,32.762356,19.769503,233.630463,138.78999299999998,53.679825
2010-09-07,32.640793,19.500914,230.69952400000003,137.220001,51.943394
2010-09-08,33.287769,19.476496,233.769562,139.139999,51.478123
2010-09-09,33.306759,19.541607,236.55146800000003,140.380005,49.841393
2010-09-10,33.349808,19.411386,236.53158599999998,142.440002,50.265114000000004
2010-09-13,33.809387,20.436895,239.57678199999998,145.070007,51.777229
2010-09-14,33.938538,20.371782,238.662735,145.75,52.790836
2010-09-15,34.212006,20.445034,238.767044,145.449997,52.441883
2010-09-16,35.015961,20.615952,238.975693,148.130005,51.162415
2010-09-17,34.86404,20.526423,243.491318,148.320007,50.049095
2010-09-20,35.859177,20.69734,252.497742,151.300003,51.062714
2010-09-21,35.927532,20.469445999999998,255.07101400000002,150.729996,49.675228000000004
2010-09-22,36.431435,20.029943,256.332794,151.830002,45.978043
2010-09-23,36.579571,19.883444,255.080948,152.850006,45.113979
2010-09-24,37.010033,20.168306,261.941315,160.729996,46.285454
2010-09-27,36.863174,20.127613,263.491241,159.369995,45.629093
2010-09-28,36.318756,20.086922,261.881714,159.699997,45.346610999999996
2010-09-29,36.383339,19.940414,262.14004500000004,158.990005,44.258228
2010-09-30,35.925018,19.93228,261.196167,157.059998,45.637402
2010-10-01,35.769287,19.842747,261.111725,153.71000700000002,45.795260999999996
2010-10-04,35.278042,19.46022,259.487274,155.389999,45.064133
2010-10-05,36.582104,19.818336,267.375977,160.869995,46.975037
2010-10-06,36.613758000000004,19.883444,265.448517,155.399994,47.548309
2010-10-07,36.617558,19.964832,263.29254199999997,156.270004,47.049809
2010-10-08,37.231598,19.997391,266.442047,155.550003,46.908569
2010-10-11,37.394932,20.013666,267.679016,153.029999,46.659321000000006
2010-10-12,37.79755,20.209003,268.94577000000004,156.479996,46.443306
2010-10-13,38.000111,20.624084,269.894592,155.169998,47.947109000000005
2010-10-14,38.274848999999996,20.534563000000002,268.71725499999997,155.529999,47.76432
2010-10-15,39.848583000000005,20.786870999999998,298.781708,164.639999,47.083042
2010-10-18,40.261326000000004,21.014758999999998,306.859192,163.559998,48.520374
2010-10-19,39.183895,20.428751000000002,301.95111099999997,158.669998,47.822483
2010-10-20,39.315578,20.59967,302.025604,158.669998,49.068726
2010-10-21,39.187695,20.689196,304.01767,164.970001,48.470528
2010-10-22,38.92815,20.656639000000002,304.285919,169.130005,48.761318
2010-10-25,39.101601,20.502003,306.258087,169.0,48.287746000000006
2010-10-26,39.001579,21.079863,307.3013,169.949997,47.731091
2010-10-27,38.973735999999995,21.201952,306.243195,167.509995,47.805859000000005
2010-10-28,38.645817,21.389151000000002,307.29135099999996,166.83999599999999,48.121578
2010-10-29,38.106464,21.706566,304.867126,165.229996,48.088345000000004
2010-11-01,38.511612,21.934458,305.512939,162.580002,47.099655
2010-11-02,39.167446000000005,22.292576,305.81100499999997,164.610001,47.963718
2010-11-03,39.602973999999996,21.999565,308.086182,168.470001,47.930489
2010-11-04,40.295517,22.089098,310.117981,168.929993,49.351203999999996
2010-11-05,40.151188,21.853069,310.520355,170.770004,49.002258000000005
2010-11-08,40.339836,21.820509,311.359894,171.990005,48.520374
2010-11-09,40.018246000000005,21.934458,310.39120499999996,170.270004,47.697849
2010-11-10,40.265141,21.926320999999998,309.42746,173.330002,47.132896
2010-11-11,40.090412,21.714705,306.600861,170.369995,46.127590000000005
2010-11-12,38.999046,21.381007999999998,299.69577000000004,165.679993,45.886654
2010-11-15,38.873714,21.324032,295.811035,158.899994,45.861725
2010-11-16,38.183701,21.135693,289.97399900000005,157.779999,45.16383
2010-11-17,38.045691999999995,20.939154000000002,289.88955699999997,158.350006,45.338306
2010-11-18,39.049683,21.160257,296.352509,164.169998,46.443306
2010-11-19,38.834469,21.037426,293.506012,164.820007,46.11097
2010-11-22,39.673866,21.070176999999997,293.699768,170.389999,45.1306
2010-11-23,39.087680999999996,20.570652,289.621307,168.199997,43.394165
2010-11-24,39.856178,20.775373000000002,295.56265299999995,177.25,43.336009999999995
2010-11-26,39.881516,20.677104999999997,293.093719,177.199997,41.998375
2010-11-29,40.118271,20.726244,289.174194,179.490005,41.001377000000005
2010-11-30,39.394065999999995,20.685299,276.059509,175.399994,39.846534999999996
2010-12-01,40.058762,21.324032,280.35159300000004,176.550003,41.416798
2010-12-02,40.280327,22.020103,284.06243900000004,176.529999,42.66304
2010-12-03,40.190437,22.126554000000002,284.648621,175.679993,43.369244
2010-12-06,40.533535,21.979149,287.31131,178.050003,42.147926
2010-12-07,40.287926,22.003719,291.67294300000003,176.770004,41.90699
2010-12-08,40.642421999999996,22.298523,293.361969,176.28999299999998,42.69627
2010-12-09,40.484158,22.17569,293.838867,174.850006,43.410782
2010-12-10,40.585457,22.388597,294.191559,175.619995,43.97575
2010-12-13,40.725986,22.314898,295.388794,174.25,44.549023
2010-12-14,40.551272999999995,22.617893,295.53283700000003,173.940002,44.407771999999994
2010-12-15,40.560131,22.80624,293.24273700000003,175.570007,43.186459
2010-12-16,40.672806,22.920885000000002,293.943176,178.03999299999998,43.560333
2010-12-17,40.591789,22.847181,293.49111899999997,177.580002,43.585258
2010-12-20,40.79435,22.773489,295.60736099999997,183.28999299999998,43.028599
2010-12-21,41.046303,22.986389000000003,299.58648700000003,184.75,43.244614
2010-12-22,41.167843,23.08466,300.78866600000003,184.759995,43.16153
2010-12-23,40.970348,23.174734,300.16272000000004,182.58999599999999,43.136612
2010-12-27,41.107067,22.986389000000003,299.243713,182.139999,43.095065999999996
2010-12-28,41.207096,22.937260000000002,297.524902,181.08999599999999,43.020294
2010-12-29,41.184311,22.904507000000002,298.55816699999997,183.369995,43.277846999999994
2010-12-30,40.977936,22.80624,297.495087,182.75,42.978747999999996
2010-12-31,40.838676,22.855370999999998,295.06588700000003,180.0,43.244614
2011-01-03,41.726177,22.912699,300.222351,184.220001,43.792965
2011-01-04,41.943951,23.002779,299.114563,185.009995,44.582253
2011-01-05,42.287071000000005,22.929071,302.567078,187.419998,45.695557
2011-01-06,42.252876,23.600565,304.767792,185.860001,44.989353
2011-01-07,42.55547,23.420408,306.228271,185.490005,43.950821000000005
2011-01-10,43.356891999999995,23.109228,305.12048300000004,184.679993,43.527103000000004
2011-01-11,43.254349,23.019156,306.014679,184.33999599999999,43.643417
2011-01-12,43.606312,23.379471,306.44189500000005,184.080002,46.002968
2011-01-13,43.765831,23.08466,306.35247799999996,185.529999,47.224284999999995
2011-01-14,44.12035,23.174734,310.073273,188.75,48.154816
2011-01-18,43.129005,23.469542,317.748352,191.25,48.362522
2011-01-19,42.899853,23.31395,313.833801,186.869995,48.312672
2011-01-20,42.119934,23.215685,311.359894,181.96000700000002,48.919174
2011-01-21,41.365353000000006,22.945452,303.938171,177.419998,50.248497
2011-01-24,42.723858,23.240253,303.565613,176.850006,50.431282
2011-01-25,43.223957,23.297577,307.95205699999997,176.699997,49.874621999999995
2011-01-26,43.534161,23.567814000000002,306.258087,175.389999,49.268127
2011-01-27,43.453121,23.641507999999998,306.402161,184.449997,50.007557
2011-01-28,42.55294,22.724344,298.55319199999997,171.139999,48.935790999999995
2011-01-31,42.960613,22.707973000000003,298.240234,169.639999,48.645
2011-02-01,43.683544,22.920885000000002,303.545715,172.110001,50.788540000000005
2011-02-02,43.593651,22.879939999999998,304.02261400000003,173.529999,50.489441
2011-02-03,43.482239,22.642462,303.103607,173.71000700000002,51.428272
2011-02-04,43.869663,22.740723000000003,303.51592999999997,175.929993,52.209255
2011-02-07,44.550812,23.092848,305.160217,176.429993,52.76590699999999
2011-02-08,44.971138,23.158361,307.19201699999996,183.059998,53.322570999999996
2011-02-09,45.345901,22.904507000000002,306.258087,185.300003,53.413959999999996
2011-02-10,44.887592,22.519625,306.228271,186.21000700000002,52.018169
2011-02-11,45.180054,22.314898,310.232239,189.25,52.350494
2011-02-14,45.475052000000005,22.298523,312.04544100000004,190.419998,51.611061
2011-02-15,45.566208,22.207907000000002,310.05838,189.029999,52.441883
2011-02-16,45.975155,22.257338,310.09314,186.619995,54.527267
2011-02-17,45.363632,22.413845000000002,310.609772,187.759995,54.128471
2011-02-18,44.383694,22.290281,313.004211,186.5,54.377712
2011-02-22,42.870734999999996,21.903131,303.133423,180.419998,52.209255
2011-02-23,43.378414,21.903131,303.684814,176.679993,52.358803
2011-02-24,43.411339,22.051401000000002,302.442902,177.75,52.350494
2011-02-25,44.079834000000005,21.870182,303.04895,177.240005,53.14809
2011-02-28,44.719208,21.894892000000002,304.71810899999997,173.28999299999998,53.322570999999996
2011-03-01,44.225426,21.548925,298.43893399999996,169.440002,52.018169
2011-03-02,44.581203,21.483025,298.45385699999997,172.020004,52.790836
2011-03-03,45.523163000000004,21.581873,302.810516,172.78999299999998,53.563503000000004
2011-03-04,45.578860999999996,21.375937,298.369385,171.669998,52.192638
2011-03-07,44.991405,21.186478,293.918335,169.080002,51.503056
2011-03-08,45.042046,21.342991,294.241241,166.889999,51.453201
2011-03-09,44.625510999999996,21.326517000000003,293.972992,169.050003,50.705456
2011-03-10,43.891182,20.931126000000003,288.275055,166.139999,49.243198
2011-03-11,44.564735,21.15353,286.49163799999997,168.070007,49.558914
2011-03-14,44.763515000000005,21.161772,283.153351,166.729996,49.90786
2011-03-15,43.73418,20.914648,282.939758,165.080002,47.938796999999994
2011-03-16,41.781895,20.420408,276.75,164.699997,45.961426
2011-03-17,42.368084,20.412167,278.866241,160.970001,47.323986
2011-03-18,41.865459,20.428648000000003,278.71722400000004,161.820007,47.448608
2011-03-21,42.958079999999995,20.865226999999997,286.387329,164.520004,48.736389
2011-03-22,43.198646999999994,20.840508,286.794678,162.600006,48.545307
2011-03-23,42.94416,21.03821,289.199036,165.320007,47.996956
2011-03-24,43.675957000000004,21.260616,291.548767,171.100006,49.018875
2011-03-25,44.507763,21.104105,287.996857,170.979996,48.279441999999996
2011-03-28,44.368496,20.931126000000003,285.821014,169.350006,48.503757
2011-03-29,44.434329999999996,20.997019,288.98544300000003,174.619995,48.603462
2011-03-30,44.139339,21.095867000000002,289.04007,179.419998,49.251507000000004
2011-03-31,44.124142,20.914648,291.484161,180.130005,49.07703
2011-04-01,43.624039,20.988782999999998,293.987885,180.130005,50.240196000000005
2011-04-04,43.197369,21.046442000000003,291.941193,182.940002,49.716770000000004
2011-04-05,42.906185,21.235903,282.706268,185.28999299999998,49.442596
2011-04-06,42.798553000000005,21.540688,285.234833,182.759995,50.132179
2011-04-07,42.803616,21.581873,288.12600699999996,184.91000400000001,50.630684
2011-04-08,42.421265000000005,21.474785,287.211975,184.71000700000002,51.195648
2011-04-11,41.881927000000005,21.400654,286.819519,184.03999299999998,51.012859000000006
2011-04-12,42.084488,21.120583,283.461365,180.479996,50.688843
2011-04-13,42.556728,21.112347,286.278046,182.28999299999998,50.996246
2011-04-14,42.087016999999996,20.93936,287.385834,181.820007,50.323273
2011-04-15,41.459042,20.89817,263.635315,180.009995,49.259815
2011-04-18,42.014854,20.65929,261.717773,178.33999599999999,47.539993
2011-04-19,42.775768,20.716948000000002,259.079926,178.820007,47.780937
2011-04-20,43.351836999999996,21.219431,261.16635099999996,183.869995,48.453907
2011-04-21,44.401413,21.021734,260.853394,185.889999,49.517368
2011-04-25,44.693882,21.095867000000002,260.828552,185.419998,49.617069
2011-04-26,44.365963,21.573635,264.688446,182.300003,50.605755
2011-04-27,44.331779,21.730145,267.142487,196.630005,51.511356
2011-04-28,43.901306,22.001978,267.246826,195.070007,54.236473
2011-04-29,44.329246999999995,21.351226999999998,270.292023,195.809998,54.269707
2011-05-02,43.841808,21.137056,267.539917,201.190002,54.120158999999994
2011-05-03,44.084891999999996,21.260616,265.22000099999997,198.449997,53.164711
2011-05-04,44.25835,21.466553,266.163849,199.970001,52.981926
2011-05-05,43.901306,21.244139,265.408783,197.110001,51.444889
2011-05-06,43.889919,21.310041000000002,265.92044100000004,197.600006,50.339893
2011-05-09,44.00893,21.277092,267.102753,200.800003,50.447899
2011-05-10,44.243149,21.145294,269.57666,203.940002,51.544594000000004
2011-05-11,43.962074,20.889936,265.994965,204.380005,50.323273
2011-05-12,43.878521,20.856983,265.796265,206.070007,50.830078
2011-05-13,43.110012,20.618097,263.06402599999996,202.559998,49.160114
2011-05-16,42.198433,20.239182999999997,257.534973,192.509995,49.02718
2011-05-17,42.558006,20.330385,263.516083,194.809998,49.758308
2011-05-18,43.030258,20.471342,263.193176,197.08999599999999,50.049095
2011-05-19,43.113811,20.496214000000002,263.908539,198.800003,50.522671
2011-05-20,42.441509,20.305515,260.321869,198.649994,48.545307
2011-05-23,42.3377,20.04019,257.520081,196.220001,47.614777000000004
2011-05-24,42.057896,20.023613,257.45550499999996,193.270004,47.315678000000005
2011-05-25,42.639038,20.056776,258.15594500000003,192.259995,48.154816
2011-05-26,42.413662,20.454754,257.39092999999997,195.0,48.420681
2011-05-27,42.718788,20.529385,258.766968,194.130005,49.387558
2011-05-31,44.038055,20.73666,262.80072,196.690002,50.615894
2011-06-01,43.744324,20.255770000000002,261.101776,192.399994,49.362140999999994
2011-06-02,43.819016,20.08165,262.323822,193.649994,49.540034999999996
2011-06-03,43.482239,19.824619000000002,259.849915,188.320007,50.505764
2011-06-06,42.798553000000005,19.907528,258.846466,185.690002,48.913166
2011-06-07,42.038906,19.948988,257.838013,187.550003,49.607807
2011-06-08,42.064232000000004,19.849495,257.907562,188.050003,48.557373
2011-06-09,41.969284,19.866072,256.69543500000003,189.679993,49.006351
2011-06-10,41.261547,19.658789000000002,253.10876499999998,186.529999,48.328648
2011-06-13,41.350159000000005,19.932407,250.73422200000002,186.28999299999998,48.354053
2011-06-14,42.089558000000004,20.08165,252.54245,189.96000700000002,49.116478
2011-06-15,41.369147999999996,19.683664,249.84996,185.979996,47.354454
2011-06-16,41.167843,19.899233,248.568298,183.649994,47.540817
2011-06-17,40.547474,20.114815,240.942902,186.369995,48.803036
2011-06-20,39.922024,20.288937,240.724319,187.720001,48.625141
2011-06-21,41.185562,20.529385,244.90712000000002,194.229996,50.319393
2011-06-22,40.844986,20.438171,241.931473,191.630005,49.607807
2011-06-23,41.936355999999996,20.421589,238.55841099999998,194.16000400000001,49.040226000000004
2011-06-24,41.318512,20.14798,235.90565499999997,192.550003,47.320564000000005
2011-06-27,42.038906,20.894203,239.840073,201.25,47.456108
2011-06-28,42.446594,21.391683999999998,245.230011,202.350006,48.548901
2011-06-29,42.292126,21.242437,247.17735299999998,204.179993,49.302841
2011-06-30,42.498489,21.55751,251.553879,204.490005,50.183857
2011-07-01,43.45945,21.574091,258.831543,209.490005,51.725628
2011-07-05,44.240623,21.582384,264.49969500000003,213.190002,50.336342
2011-07-06,44.535614,21.831120000000002,265.950256,214.190002,49.514626
2011-07-07,45.224377000000004,22.195948,271.533936,216.74000499999997,49.684052
2011-07-08,45.542156,22.320313,264.276154,218.27999900000003,48.396415999999995
2011-07-11,44.819225,22.079863,261.936371,212.55000299999998,45.422996999999995
2011-07-12,44.787566999999996,22.005245000000002,265.279602,211.229996,44.821537
2011-07-13,45.32819,22.079863,267.390869,213.5,44.990963
2011-07-14,45.296535,21.947201,262.760986,210.38000499999998,44.779175
2011-07-15,46.201782,22.204227,296.879089,212.86999500000002,44.482685
2011-07-18,47.326054,22.0467,295.54776,211.52999900000003,43.017154999999995
2011-07-19,47.712215,22.834379000000002,299.328156,218.059998,44.11842
2011-07-20,48.984619,22.436392,295.75143399999996,215.55000299999998,45.304401
2011-07-21,49.033997,22.469553,301.533813,213.210007,47.362922999999995
2011-07-22,49.794909999999994,22.826082,307.117493,216.520004,46.947826
2011-07-25,50.453281,23.141153,307.490082,213.49000499999997,47.100311
2011-07-26,51.074917,23.28211,309.248627,214.17999300000002,47.057957
2011-07-27,49.705017,22.660257,301.648071,222.520004,45.550067999999996
2011-07-28,49.607533000000004,22.983622,303.496063,223.899994,45.888915999999995
2011-07-29,49.437874,22.718294,299.89447,222.520004,46.56662
2011-08-01,50.231712,22.610508,301.42453,221.32000699999998,44.990963
2011-08-02,49.239101,22.220812,294.28595,211.69999700000002,42.907028000000004
2011-08-03,49.702484000000005,22.320313,298.642609,209.960007,43.644032
2011-08-04,47.778042,21.507757,286.894043,201.479996,39.603229999999996
2011-08-05,47.303272,21.292182999999998,287.649109,202.699997,40.831562
2011-08-08,44.719208,20.297218,271.245819,193.699997,36.773823
2011-08-09,47.352654,21.209267,284.852325,205.08999599999999,38.671391
2011-08-10,46.046054999999996,20.065063000000002,272.73114,194.130005,34.190083
2011-08-11,47.313396000000004,20.88591,279.24874900000003,198.360001,36.011406
2011-08-12,47.729946000000005,20.811287,280.063446,202.300003,36.11306
2011-08-15,48.542774,21.151229999999998,276.814575,202.949997,38.324065999999995
2011-08-16,48.171803000000004,21.151232,267.758484,197.679993,36.731464
2011-08-17,48.166737,21.067795,264.85238599999997,195.929993,36.341784999999994
2011-08-18,46.344840999999995,20.58386,250.808731,182.520004,33.8004
2011-08-19,45.076233,20.066553,243.87384,178.929993,32.563595
2011-08-22,45.128136,20.008144,247.47541800000002,177.53999299999998,32.131565
2011-08-23,47.300732,20.62558,257.733704,193.550003,33.181995
2011-08-24,47.627384,20.775768,259.954254,193.729996,33.52932
2011-08-25,47.315933,20.500423,258.339752,192.029999,32.961742
2011-08-26,48.564278,21.067795,261.727722,199.270004,32.334872999999995
2011-08-29,49.37331,21.56007,267.798218,206.529999,34.308681
2011-08-30,49.375832,21.885479,268.602997,210.919998,33.622509
2011-08-31,48.722553000000005,22.194193,268.732147,215.229996,34.283264
2011-09-01,48.241428000000006,21.868788000000002,264.52948,212.539993,32.699135
2011-09-02,47.357708,21.526699,260.724243,210.0,30.725328
2011-09-06,48.078106,21.284731,259.402832,216.17999300000002,28.446554
2011-09-07,48.608596999999996,21.693567,265.28955099999996,219.899994,29.734188
2011-09-08,48.635189000000004,21.877136,265.751556,217.25999500000003,28.895535
2011-09-09,47.791973,21.476641,260.729218,211.38999900000002,26.379564000000002
2011-09-12,48.103428,21.601789,263.347168,216.559998,25.346066
2011-09-13,48.695946,21.726948,263.049133,219.52999900000003,27.082678
2011-09-14,49.288483,22.11076,264.31588700000003,222.57000699999998,27.819681
2011-09-15,49.751865,22.519592000000003,269.526978,226.77999900000003,29.937497999999998
2011-09-16,50.70649,22.628069,271.573669,239.30000299999998,29.496988
2011-09-19,52.115643,22.703157,271.568695,241.690002,28.150060999999997
2011-09-20,52.346058,22.511253,271.54882799999996,233.25,27.955221
2011-09-21,52.180209999999995,21.685228,267.85784900000004,231.86999500000002,26.481218
2011-09-22,50.873615,20.909266,258.647736,223.229996,25.066515
2011-09-23,51.187603,20.909266,261.057068,223.61000099999998,26.548990000000003
2011-09-26,51.044529,21.226323999999998,264.226471,229.850006,29.776548
2011-09-27,50.549492,21.418228,267.92739900000004,224.210007,31.555509999999998
2011-09-28,50.264629,21.343134,262.711304,229.710007,30.250935
2011-09-29,49.449268,21.234673,262.045654,222.440002,32.233215
2011-09-30,48.278152,20.767426,255.855911,216.229996,29.319098999999998
2011-10-03,47.427345,20.467047,246.15896600000002,211.979996,27.811209
2011-10-04,47.161465,21.142889,249.328354,212.5,29.183560999999997
2011-10-05,47.889465,21.601789,250.719315,219.5,30.437305
2011-10-06,47.778042,21.977253,255.691971,221.50999500000003,31.343737
2011-10-07,46.81963,21.902164000000003,255.89564500000003,224.74000499999997,29.776548
2011-10-10,49.226444,22.477879,266.849396,231.32000699999998,31.945194
2011-10-11,50.679909,22.527945000000003,269.834991,235.479996,32.351814000000005
2011-10-12,50.92046,22.494562,272.477783,236.809998,34.232440999999994
2011-10-13,51.710484,22.678125,277.688904,236.149994,32.622894
2011-10-14,53.42856999999999,22.753218,293.92828399999996,246.710007,32.394172999999995
2011-10-17,53.174088,22.511253,289.323242,242.330002,30.513547999999997
2011-10-18,53.458954000000006,22.786591,293.347046,243.88000499999998,32.114616
2011-10-19,50.468475,22.636406,288.473755,231.52999900000003,31.496215999999997
2011-10-20,50.049393,22.561316,289.949158,233.61000099999998,30.877813
2011-10-21,49.740475,22.661438,293.337128,234.77999900000003,32.800789
2011-10-24,51.373711,22.686476000000003,296.282959,237.61000099999998,33.554733
2011-10-25,50.360855,22.369410000000002,289.69580099999996,227.149994,33.410725
2011-10-26,50.719153999999996,22.185848,291.26062,198.399994,33.978294
2011-10-27,51.236977,22.736528,297.400696,206.779999,40.077621
2011-10-28,51.269901000000004,22.511253,298.130951,217.32000699999998,39.645592
2011-10-31,51.248379,22.219223,294.40518199999997,213.50999500000003,35.079567
2011-11-01,50.201321,21.685228,287.455383,212.100006,32.614426
2011-11-02,50.315273,21.701914000000002,290.52044700000005,215.61999500000002,33.1227
2011-11-03,51.031864,22.135788,296.81948900000003,218.289993,34.766129
2011-11-04,50.673569,21.902164000000003,296.14386,216.479996,32.987164
2011-11-07,50.608996999999995,22.361069,302.199493,217.0,33.376841999999996
2011-11-08,51.43195,22.661438,304.191528,217.99000499999997,34.351036
2011-11-09,50.045601,21.860445000000002,298.533325,211.22000099999997,30.606728000000004
2011-11-10,48.771919,21.927191,295.61731000000003,210.789993,31.750353000000004
2011-11-11,48.695946,22.452847,302.209412,217.38999900000002,33.690277
